AUN,SchoolNumber,aun2,LEAName,SchoolName,ReadingPctProf1314,EconDisadv,DataElement.1,DataElement.2,DataElement.3,DataElement.4,DataElement.5,DataElement.6,DataElement.7,DataElement.8,Attendance1314,GradRate1314,Academic1314,Grade3Read1314,MathPctProf1314,Reading1314,SciBio1314,NumBlack,DropRate,PctELL,NumFemale
126515001,3675,1265150013675,Philadelphia City SD,Peirce Thomas M Sch,NA,92.65,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,90.69,NA,49.1,25.71,20.14,23.91,24.07,94.55,Not Applicable,0.24,51.9
126515001,3684,1265150013684,Philadelphia City SD,Brown Henry A Sch,NA,94.88,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.74,NA,59.2,39.66,43.71,37.14,35.29,15.84,0.33,12.16,44.48
126515001,3687,1265150013687,Philadelphia City SD,Dunbar Paul L Sch,NA,90.48,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.09,NA,49.5,39.28,41.73,33.86,14.29,88.89,0,0.79,49.21
126515001,3688,1265150013688,Philadelphia City SD,Elkin Lewis Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,89.12,NA,58.2,27.03,46.84,28.71,35.67,19.15,Not Applicable,18.14,49.05
126515001,3693,1265150013693,Philadelphia City SD,Hunter William H Sch,NA,93.26,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.05,NA,52.5,33.93,34.55,29.24,22.12,10.38,0.38,12.02,46.81
126515001,3694,1265150013694,Philadelphia City SD,Ludlow James R Sch,NA,92.39,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.87,NA,63.7,50.00,43.09,35.91,40.58,67.04,0,7.89,46.2
126515001,3697,1265150013697,Philadelphia City SD,Moffet John Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.11,NA,65.5,55.88,52.91,53.97,60.87,11.82,Not Applicable,9.22,48.94
126515001,3701,1265150013701,Philadelphia City SD,Richmond Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.26,NA,63.0,49.47,48.70,42.75,47.52,17.05,Not Applicable,5.94,49.16
126515001,3702,1265150013702,Philadelphia City SD,Sheppard Isaac Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.03,NA,57.2,22.22,38.10,27.38,46.15,8.78,Not Applicable,25.95,46.95
126515001,3703,1265150013703,Philadelphia City SD,Welsh John Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.83,NA,51.5,38.00,33.45,34.60,27.59,27.86,0,16.79,52.86
126515001,3706,1265150013706,Philadelphia City SD,Day Anna B Sch,NA,92.81,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.45,NA,61.9,39.02,47.06,50.00,37.78,94.25,0.2,0.21,45.79
126515001,3708,1265150013708,Philadelphia City SD,Edmonds Franklin S Sch,NA,90.15,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.60,NA,62.0,39.76,48.05,40.87,50.00,94.98,Not Applicable,0.74,45.35
126515001,3709,1265150013709,Philadelphia City SD,Emlen Eleanor C Sch,NA,95.11,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.79,NA,53.3,42.86,32.60,31.44,36.59,92.75,Not Applicable,0.36,47.46
126515001,3717,1265150013717,Philadelphia City SD,Lingelbach Anna L Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.74,NA,56.6,25.71,42.69,41.92,38.54,87.89,0,6.54,47.22
126515001,3718,1265150013718,Philadelphia City SD,Logan James Sch,NA,91.82,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.54,NA,56.8,23.08,41.04,32.84,40.82,89.7,Not Applicable,2.42,46.97
126515001,3720,1265150013720,Philadelphia City SD,Mifflin Thomas Sch,NA,91.02,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.64,NA,62.5,37.93,42.11,44.38,37.88,80.8,0,0,50.77
126515001,3722,1265150013722,Philadelphia City SD,Pennell Joseph Sch,NA,93.69,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.03,NA,40.4,17.31,13.25,11.92,18.42,95.96,Not Applicable,0,49.49
126515001,3724,1265150013724,Philadelphia City SD,Rowen William Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.33,NA,52.9,35.44,37.29,30.93,45.83,91.57,Not Applicable,0.19,49.44
126515001,3726,1265150013726,Philadelphia City SD,Dobson James Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.07,NA,73.5,50.00,65.00,65.73,61.29,36.15,0,1.01,52.03
126515001,3727,1265150013727,Philadelphia City SD,Steel Edward Sch,NA,95.22,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.50,NA,52.9,19.40,31.52,23.55,20.27,93.38,0,0.74,47.98
126515001,3728,1265150013728,Philadelphia City SD,Widener Memorial Sch,0.00,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,83.67,IS,41.1,IS,45.33,58.67,46.34,48.48,0,1.82,43.64
126515001,3731,1265150013731,Philadelphia City SD,Wister John Sch,NA,89.33,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.52,NA,54.3,30.91,26.00,22.15,25.42,95.56,Not Applicable,0.22,48.44
126515001,3732,1265150013732,Philadelphia City SD,Barton Clara Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.63,NA,61.2,NA,45.99,41.56,NA,23.68,Not Applicable,19.35,51.32
126515001,3739,1265150013739,Philadelphia City SD,Finletter Thomas K Sch,NA,84.28,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.52,NA,56.4,35.95,36.51,37.42,27.89,70.06,0,6.94,49.6
126515001,3742,1265150013742,Philadelphia City SD,Hopkinson Francis Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.48,NA,50.8,27.66,31.96,29.87,17.01,23.32,0.11,14.6,47.69
126515001,3743,1265150013743,Philadelphia City SD,Howe Julia Ward Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.67,NA,56.1,47.62,36.07,32.79,27.03,89.85,Not Applicable,0.38,48.87
126515001,3744,1265150013744,Philadelphia City SD,Lawton Henry W Sch,NA,99.43,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.30,NA,59.1,40.00,44.52,38.19,41.41,31.39,Not Applicable,5.26,49.29
126515001,3749,1265150013749,Philadelphia City SD,Morrison Andrew J Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.60,NA,53.4,20.00,39.43,38.06,24.06,56.89,0,15.41,47.11
126515001,3750,1265150013750,Philadelphia City SD,Olney El Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.75,NA,66.0,27.16,36.19,39.54,30.97,46.17,0,22.73,47.47
126515001,3751,1265150013751,Philadelphia City SD,Feltonville Intermediate School,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.85,NA,60.7,38.84,41.83,32.19,32.80,23.47,Not Applicable,17.04,48.58
126515001,3753,1265150013753,Philadelphia City SD,Sullivan James J Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,90.63,NA,46.6,37.78,25.81,29.03,30.11,46.14,Not Applicable,7.01,46.7
126515001,3755,1265150013755,Philadelphia City SD,Taylor Bayard Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,91.14,NA,48.6,20.48,35.11,16.00,29.58,16.89,Not Applicable,24.86,47.82
126515001,3758,1265150013758,Philadelphia City SD,Allen Ethan Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.26,NA,60.2,47.62,46.62,43.25,35.12,34.09,0.12,17.41,49.58
126515001,3763,1265150013763,Philadelphia City SD,Disston Hamilton Sch,NA,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.28,NA,48.9,35.23,34.36,40.53,29.03,29.83,0,7.55,48.82
