AUN,SchoolNumber,aun2,LEAName,SchoolName,ReadingPctProf1314,EconDisadv,DataElement.1,DataElement.2,DataElement.3,DataElement.4,DataElement.5,DataElement.6,DataElement.7,DataElement.8,Attendance1314,GradRate1314,Academic1314,Grade3Read1314,MathPctProf1314,Reading1314,SciBio1314,NumBlack,DropRate,PctELL,NumFemale,SURVYEAR,NCESSCH,STID,SEASCH,FIPST,LEAID,SCHNO,LEANM,SCHNAM,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,STATUS,UNION,ULOCAL,LATCOD,LONCOD,CONUM,CONAME,CDCODE,BIES,RECONSTY,RECONSTF,SMEMPUP,ISMEMPUP,SFTEPUP,ISFTEPUP,SFLE,ISFLE,SPFEMALE,ISPFEMALE,SPWHITE,ISPWHITE,SPELM,ISPELM,FTE,GSLO,GSHI,PKOFFRD,KGOFFRD,G01OFFRD,G02OFFRD,G03OFFRD,G04OFFRD,G05OFFRD,G06OFFRD,G07OFFRD,G08OFFRD,G09OFFRD,G10OFFRD,G11OFFRD,G12OFFRD,UGOFFRD,LEVEL,TITLEISTAT,TITLEI,STITLI,MAGNET,CHARTR,SHARED,FRELCH,REDLCH,TOTFRL,PK,AMPKM,AMPKF,ASPKM,ASPKF,HIPKM,HIPKF,BLPKM,BLPKF,WHPKM,WHPKF,HPPKM,HPPKF,TRPKM,TRPKF,KG,AMKGM,AMKGF,ASKGM,ASKGF,HIKGM,HIKGF,BLKGM,BLKGF,WHKGM,WHKGF,HPKGM,HPKGF,TRKGM,TRKGF,G01,AM01M,AM01F,AS01M,AS01F,HI01M,HI01F,BL01M,BL01F,WH01M,WH01F,HP01M,HP01F,TR01M,TR01F,G02,AM02M,AM02F,AS02M,AS02F,HI02M,HI02F,BL02M,BL02F,WH02M,WH02F,HP02M,HP02F,TR02M,TR02F,G03,AM03M,AM03F,AS03M,AS03F,HI03M,HI03F,BL03M,BL03F,WH03M,WH03F,HP03M,HP03F,TR03M,TR03F,G04,AM04M,AM04F,AS04M,AS04F,HI04M,HI04F,BL04M,BL04F,WH04M,WH04F,HP04M,HP04F,TR04M,TR04F,G05,AM05M,AM05F,AS05M,AS05F,HI05M,HI05F,BL05M,BL05F,WH05M,WH05F,HP05M,HP05F,TR05M,TR05F,G06,AM06M,AM06F,AS06M,AS06F,HI06M,HI06F,BL06M,BL06F,WH06M,WH06F,HP06M,HP06F,TR06M,TR06F,G07,AM07M,AM07F,AS07M,AS07F,HI07M,HI07F,BL07M,BL07F,WH07M,WH07F,HP07M,HP07F,TR07M,TR07F,G08,AM08M,AM08F,AS08M,AS08F,HI08M,HI08F,BL08M,BL08F,WH08M,WH08F,HP08M,HP08F,TR08M,TR08F,G09,AM09M,AM09F,AS09M,AS09F,HI09M,HI09F,BL09M,BL09F,WH09M,WH09F,HP09M,HP09F,TR09M,TR09F,G10,AM10M,AM10F,AS10M,AS10F,HI10M,HI10F,BL10M,BL10F,WH10M,WH10F,HP10M,HP10F,TR10M,TR10F,G11,AM11M,AM11F,AS11M,AS11F,HI11M,HI11F,BL11M,BL11F,WH11M,WH11F,HP11M,HP11F,TR11M,TR11F,G12,AM12M,AM12F,AS12M,AS12F,HI12M,HI12F,BL12M,BL12F,WH12M,WH12F,HP12M,HP12F,TR12M,TR12F,UG,AMUGM,AMUGF,ASUGM,ASUGF,HIUGM,HIUGF,BLUGM,BLUGF,WHUGM,WHUGF,HPUGM,HPUGF,TRUGM,TRUGF,MEMBER,AM,AMALM,AMALF,ASIAN,ASALM,ASALF,HISP,HIALM,HIALF,BLACK,BLALM,BLALF,WHITE,WHALM,WHALF,PACIFIC,HPALM,HPALF,TR,TRALM,TRALF,TOTETH,VIRTUALSTAT,NSLPSTATUS,CHARTAUTH1,CHARTAUTH2,list,schNames,cs,schSize,hs,poorest
125239452,1968,1252394521968,Upper Darby SD,STONEHURST HILLS EL SCH, ,85.88,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.97,NA,56.7,45.83,30.65,39.01,49.06,85.55,Not Applicable,7.06,49.75,2013,422432001968,125239452,1968,42,4224320,01968,UPPER DARBY SD,STONEHURST HILLS EL SCH,6106269111,7051 RUSKIN LN,UPPER DARBY,PA,19082,5099,7051 RUSKIN LN,UPPER DARBY,PA,19082,5099,1,1,000,21,39.9511,-75.2584,42045,DELAWARE COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,43.49,01,05,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,478,33,511,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,117,0,0,3,3,5,2,54,47,1,2,0,0,0,0,126,0,0,2,1,4,1,50,60,5,3,0,0,0,0,130,0,0,0,2,1,2,60,54,6,5,0,0,0,0,120,0,0,4,2,0,3,43,58,3,5,0,0,1,1,102,0,0,5,2,1,4,49,34,2,5,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,595,0,0,0,24,14,10,23,11,12,509,256,253,37,17,20,0,0,0,2,1,1,595,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
120481002,3458,1204810023458,Bethlehem Area SD,FREEMANSBURG EL SCH, ,85.86,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.44,NA,53.5,46.03,47.49,36.31,47.27,8.93,Not Applicable,11.66,45.16,2013,420357003458,120481002,3458,42,4203570,03458,BETHLEHEM AREA SD,FREEMANSBURG EL SCH,6108666681,501 MONROE ST,FREEMANSBURG,PA,18017,7249,501 MONROE ST,FREEMANSBURG,PA,18017,7249,1,1,000,21,40.6269,-75.3402,42095,NORTHAMPTON COUNTY,4217,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,28.9,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,313,33,346,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,62,0,0,0,2,25,13,5,2,9,5,0,0,1,0,68,0,0,1,1,20,21,1,1,18,5,0,0,0,0,76,0,0,0,0,28,20,0,5,14,9,0,0,0,0,71,0,0,1,0,17,24,6,2,5,15,0,0,1,0,64,0,0,0,0,27,12,2,3,12,7,0,0,1,0,62,0,0,0,0,15,23,5,4,6,8,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,403,0,0,0,5,2,3,245,132,113,36,19,17,113,64,49,0,0,0,4,4,0,403,VIRTUALNO,NSLPNO,N,N,0, ,0,2, ,1
113364002,2587,1133640022587,Lancaster SD,ROSS EL SCH, ,85.79,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,95.09,NA,75.6,54.00,63.38,52.82,74.00,15.5,Not Applicable,11.89,51.68,2013,421314002587,113364002,2587,42,4213140,02587,LANCASTER SD,ROSS EL SCH,7172916268,840 N QUEEN ST,LANCASTER,PA,17603,2750,840 NORTH QUEEN ST,LANCASTER,PA,17603,2750,1,1,000,13,40.0507,-76.308,42071,LANCASTER COUNTY,4216,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,22,PK,05,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,296,36,332,39,0,0,2,0,9,11,4,5,2,2,0,0,1,3,75,0,0,1,1,24,20,3,5,7,8,0,0,3,3,62,0,0,2,3,17,16,4,2,7,5,0,0,1,5,55,0,0,2,1,15,14,7,4,1,6,0,0,2,3,55,0,0,2,3,22,9,6,2,7,3,0,0,1,0,55,0,0,1,3,7,25,3,5,2,6,0,0,1,2,46,0,0,2,3,11,11,6,4,1,6,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,387,0,0,0,26,12,14,211,105,106,60,33,27,63,27,36,0,0,0,27,10,17,387,VIRTUALNO,NSLPPRO2,N,N,1,Ross El Sch,0,2, ,1
120483302,5350,1204833025350,Easton Area SD,PAXINOSA EL SCH, ,85.67,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,95.04,NA,71.9,54.86,81.62,59.19,78.63,23.3,Not Applicable,13.17,48.34,2013,420885005350,120483302,5350,42,4208850,05350,EASTON AREA SD,PAXINOSA EL SCH,6102502551,1221 NORTHAMPTON ST,EASTON,PA,18042,1019,1221 NORTHAMPTON ST,EASTON,PA,18042,1019,1,1,000,21,40.6914,-75.2272,42095,NORTHAMPTON COUNTY,4217,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,44.74,KG,04,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,552,40,592,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,130,0,0,0,0,29,27,13,18,20,14,0,0,5,4,143,0,0,1,0,30,33,20,14,17,20,0,0,5,3,148,0,0,0,0,35,29,15,20,23,18,0,0,5,3,142,0,0,1,0,23,32,21,14,20,26,0,0,3,2,128,0,0,2,0,24,25,10,16,30,16,0,0,5,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,691,0,0,0,4,4,0,287,141,146,161,79,82,204,110,94,0,0,0,35,23,12,691,VIRTUALNO,NSLPNO,N,N,0, ,0,4, ,1
121390302,2794,1213903022794,Allentown City SD,WILLIAM ALLEN HS,19.73,85.64,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,87.05,62.23,50.8,NA,33.33,44.79,18.32,18.78,8.75,16.31,47.97,2013,420228002794,121390302,2794,42,4202280,02794,ALLENTOWN CITY SD,WILLIAM ALLEN HS,4847655001,106 N 17TH ST,ALLENTOWN,PA,18104,5692,106 NORTH 17TH ST,ALLENTOWN,PA,18104,5692,1,1,000,12,40.5984,-75.494,42077,LEHIGH COUNTY,4215,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,134.5,09,12,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,5,1,1,2,2,2,1967,203,2170,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,666,0,2,3,7,233,237,50,58,41,33,0,0,0,2,723,0,1,8,7,239,223,87,56,60,39,0,0,3,0,614,0,1,8,3,211,186,68,62,44,30,0,1,0,0,553,0,1,9,5,166,174,49,50,49,48,0,0,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2556,5,0,5,50,28,22,1669,849,820,480,254,226,344,194,150,1,0,1,7,5,2,2556,VIRTUALNO,NSLPNO,N,N,0, ,0,4,1,1
126516457,8153,1265164578153,Mastery CS-Harrity Campus,MASTERY CS-HARRITY CAMPUS, ,85.61,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.39,NA,70.2,53.47,54.63,45.68,44.17,98.83,0,0,46.78,2013,420082807351,126516457,8153,42,4200828,07351,MASTERY CS-HARRITY CAMPUS,MASTERY CS-HARRITY CAMPUS,2154712908,5601 CHRISTIAN STREET,PHILADELPHIA,PA,19143, ,5601 CHRISTIAN ST,PHILADELPHIA,PA,19143, ,1,1,000,11,39.9485,-75.2356,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,51.86,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,1,2,726,6,732,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,0,1,0,0,0,0,46,51,0,1,0,0,0,0,99,0,0,0,0,0,1,46,51,0,0,0,0,1,0,97,0,0,0,0,0,0,52,45,0,0,0,0,0,0,104,0,0,0,0,0,1,49,53,0,1,0,0,0,0,101,0,0,0,0,0,0,63,38,0,0,0,0,0,0,103,0,0,0,0,0,0,52,51,0,0,0,0,0,0,77,0,0,0,0,0,0,42,35,0,0,0,0,0,0,99,0,0,0,0,3,0,55,41,0,0,0,0,0,0,76,0,0,0,0,1,0,45,30,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,855,1,0,1,0,0,0,6,4,2,845,450,395,2,0,2,0,0,0,1,1,0,855,VIRTUALNO,NSLPNO,126515001,M,0, ,1,4, ,1
112281302,8047,1122813028047,Chambersburg Area SD,BENJAMIN CHAMBERS EL SCH, ,85.56,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,94.56,NA,69.2,47.06,49.54,44.65,55.26,17.59,Not Applicable,10.93,49.44,2013,420555007328,112281302,8047,42,4205550,07328,CHAMBERSBURG AREA SD,BENJAMIN CHAMBERS EL SCH,7172613442,481 NORTH FRANKLIN ST,CHAMBERSBURG,PA,17201, ,481 NORTH FRANKLIN ST,CHAMBERSBURG,PA,17201, ,1,1,000,13,39.9451,-77.6676,42055,FRANKLIN COUNTY,4209,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,35.01,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,407,55,462,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,102,0,0,0,3,19,23,4,9,17,16,1,0,8,2,101,0,0,0,0,22,22,8,8,13,16,0,0,6,6,96,0,0,1,1,18,17,8,9,14,17,0,0,7,4,92,0,0,0,0,15,16,14,7,18,16,1,0,3,2,84,0,0,0,1,15,11,6,8,20,13,0,0,5,5,65,0,0,0,0,12,7,6,8,11,14,0,0,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,540,0,0,0,6,1,5,197,101,96,95,46,49,185,93,92,2,2,0,55,30,25,540,VIRTUALNO,NSLPNO,N,N,1,Benjamin Chambers El Sch,0,3, ,1
115222752,7623,1152227527623,Harrisburg City SD,ROWLAND SCH, ,85.54,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,87.76,NA,42.6,NA,22.33,22.75,14.48,53.98,1.66,16.84,48.94,2013,421158000456,115222752,7623,42,4211580,00456,HARRISBURG CITY SD,ROWLAND SCH,7177034500,1842 DERRY STREET,HARRISBURG,PA,17104,1842,1842 DERRY ST,HARRISBURG,PA,17104,1842,1,1,000,13,40.262,-76.8593,42043,DAUPHIN COUNTY,4204,2,N,2,1,FA,1,FA,2,PS,2,PS,2,PS,2,PS,41.87,05,08,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,5,1,1,2,2,2,645,0,645,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,198,0,0,1,4,35,40,58,54,2,4,0,0,0,0,187,0,0,1,0,38,29,56,53,2,6,0,0,0,2,200,0,0,2,1,46,46,58,41,4,1,0,0,1,0,169,1,1,3,2,34,32,40,47,2,4,0,0,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,754,2,1,1,14,7,7,300,153,147,407,212,195,25,10,15,0,0,0,6,2,4,754,VIRTUALNO,NSLPNO,N,N,1,Rowland Sch,0,4, ,1
102027451,0400,1020274510400,Pittsburgh SD,PITTSBURGH GRANDVIEW K-5, ,85.53,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.55,NA,54.8,34.09,42.62,28.69,30.00,70.07,Not Applicable,.33,49.67,2013,421917000400,102027451,0400,42,4219170,00400,PITTSBURGH SD,PITTSBURGH GRANDVIEW K-5,4124886605,845 MCLAIN ST,PITTSBURGH,PA,15210,1043,845 MCLAIN ST,PITTSBURGH,PA,15210,1043,1,1,000,11,40.4245,-79.9927,42003,ALLEGHENY COUNTY,4214,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,19.5,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,259,1,260,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,61,0,0,0,0,1,0,20,18,5,8,0,0,6,3,48,0,0,0,0,0,1,18,18,3,3,0,0,3,2,57,0,0,0,0,1,0,22,19,4,5,0,0,2,4,54,0,0,0,0,0,1,12,22,8,6,0,0,2,3,43,0,0,1,0,0,0,21,13,3,2,0,0,2,1,41,0,0,0,0,0,0,14,16,3,3,0,0,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,304,0,0,0,1,1,0,4,2,2,213,107,106,53,26,27,0,0,0,33,17,16,304,VIRTUALNO,NSLPNO,N,N,1,Pittsburgh Grandview K-5,0,1, ,1
119357402,2476,1193574022476,Scranton SD,GEORGE BANCROFT #34, ,85.51,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,90.38,NA,59.7,43.24,33.33,42.74,51.61,8.7,Not Applicable,10.51,51.09,2013,422109002476,119357402,2476,42,4221090,02476,SCRANTON SD,GEORGE BANCROFT #34,5703483667,1002 ALBRIGHT AVE,SCRANTON,PA,18508,2506,1002 ALBRIGHT AVE,SCRANTON,PA,18508,2506,1,1,000,13,41.4243,-75.6651,42069,LACKAWANNA COUNTY,4217,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,21.76,PK,05,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,217,8,225,34,0,0,0,0,8,6,1,0,3,12,0,0,2,2,47,0,0,1,2,10,11,2,5,4,11,0,0,0,1,35,0,0,0,1,6,12,3,0,5,6,0,0,2,0,40,0,0,0,0,8,7,2,1,8,6,1,1,0,6,35,0,0,0,0,6,11,4,1,5,5,0,0,2,1,36,0,0,0,1,10,7,1,0,7,4,0,1,3,2,49,0,0,0,1,17,5,1,3,11,7,0,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,276,0,0,0,6,1,5,124,65,59,24,14,10,94,43,51,4,1,3,24,11,13,276,VIRTUALNO,NSLPNO,N,N,1,George Bancroft #34,0,1, ,1
