"","State","ReportYear","ProgramCode","Program","ProgramType","UNITID","TotalNumPrepPrgs","UGPrograms","UGMinGPAEntry","UGMinGPAExit","PGPrograms","PGMinGPAEntry","PGMinGPAExit","SCEAvgHrsPrior_StdntTch","SCEAvgHrsFor_StdntTch","SCEAvgHrsPrior_TeachRcd","SCEAvgHrsFor_TeachRcd","SuperFTEFaculty","SCENumAdjunctIHE","SCENumCoopTeachK12","SuperStudents","TotalEnroll","CompletersCurrent","MaleEnroll","MaleCompleters","FemaleEnroll","FemaleCompleters","OtherGenderEnroll","OtherGenderCompleters","NonReportGenderEnroll","NonReportGenderCompleters","IndianEnroll","IndianCompleters","AsianEnroll","AsianCompleters","BlackEnroll","BlackCompleters","HispanicEnroll","HispanicCompleters","IslanderEnroll","IslanderCompleters","WhiteEnroll","WhiteCompleters","MultiRacialEnroll","MultiRacialCompleters","NonReportRaceEthEnroll","NonReportRaceEthCompleters","GrantMajors","StateLocalNeeds","SchoolNeeds","SpecEdCore","GenEdDisabilities","GenEdLEP","GenEdLowInc","LocalityTrn","AssuranceComments","B_ratio","W_ratio","BW_completionRatio","X","INSTNM","IALIAS","ADDR","CITY","STABBR","ZIP","FIPS","OBEREG","CHFNM","CHFTITLE","GENTELE","EIN","DUNS","OPEID","OPEFLAG","WEBADDR","ADMINURL","FAIDURL","APPLURL","NPRICURL","VETURL","ATHURL","DISAURL","SECTOR","ICLEVEL","CONTROL","HLOFFER","UGOFFER","GROFFER","HDEGOFR1","DEGGRANT","HBCU","HOSPITAL","MEDICAL","TRIBAL","LOCALE","OPENPUBL","ACT","NEWID","DEATHYR","CLOSEDAT","CYACTIVE","POSTSEC","PSEFLAG","PSET4FLG","RPTMTH","INSTCAT","C15BASIC","C15IPUG","C15IPGRD","C15UGPRF","C15ENPRF","C15SZSET","CCBASIC","CARNEGIE","LANDGRNT","INSTSIZE","F1SYSTYP","F1SYSNAM","F1SYSCOD","CBSA","CBSATYPE","CSA","NECTA","COUNTYCD","COUNTYNM","CNGDSTCD","LONGITUD","LATITUDE","ADMCON1","ADMCON2","ADMCON3","ADMCON4","ADMCON5","ADMCON6","ADMCON7","ADMCON8","ADMCON9","XAPPLCN","APPLCN","XAPPLCNM","APPLCNM","XAPPLCNW","APPLCNW","XADMSSN","ADMSSN","XADMSSNM","ADMSSNM","XADMSSNW","ADMSSNW","XENRLT","ENRLT","XENRLM","ENRLM","XENRLW","ENRLW","XENRLFT","ENRLFT","XENRLFTM","ENRLFTM","XENRLFTW","ENRLFTW","XENRLPT","ENRLPT","XENRLPTM","ENRLPTM","XENRLPTW","ENRLPTW","XSATNUM","SATNUM","XSATPCT","SATPCT","XACTNUM","ACTNUM","XACTPCT","ACTPCT","XSATVR25","SATVR25","XSATVR75","SATVR75","XSATMT25","SATMT25","XSATMT75","SATMT75","XACTCM25","ACTCM25","XACTCM75","ACTCM75","XACTEN25","ACTEN25","XACTEN75","ACTEN75","XACTMT25","ACTMT25","XACTMT75","ACTMT75","XCSTOTLT","CSTOTLT","XCSTOTLM","CSTOTLM","XCSTOTLW","CSTOTLW","XCSAIANT","CSAIANT","XCSAIANM","CSAIANM","XCSAIANW","CSAIANW","XCSASIAT","CSASIAT","XCSASIAM","CSASIAM","XCSASIAW","CSASIAW","XCSBKAAT","CSBKAAT","XCSBKAAM","CSBKAAM","XCSBKAAW","CSBKAAW","XCSHISPT","CSHISPT","XCSHISPM","CSHISPM","XCSHISPW","CSHISPW","XCSNHPIT","CSNHPIT","XCSNHPIM","CSNHPIM","XCSNHPIW","CSNHPIW","XCSWHITT","CSWHITT","XCSWHITM","CSWHITM","XCSWHITW","CSWHITW","XCS2MORT","CS2MORT","XCS2MORM","CS2MORM","XCS2MORW","CS2MORW","XCSUNKNT","CSUNKNT","XCSUNKNM","CSUNKNM","XCSUNKNW","CSUNKNW","XCSNRALT","CSNRALT","XCSNRALM","CSNRALM","XCSNRALW","CSNRALW"
"160","Pennsylvania",2021,"2910","Thiel College","Traditional",216357,8,1,3,3,0,NA,NA,190,560,NA,NA,2.75,3,83,87,23,3,8,2,15,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19,2,2,0,0,0,1,1,1,1,1,1,1,1,"All education courses are aligned with the Pennsylvania state requirements for each certification and discipline. All education majors are required to complete almost 200 field experience hours prior to student teaching. Both Early Childhood/Special Education majors as well as Secondary Education majors work with both general education students as well as special education students and teachers in their field experiences. Both ECE/SPED and Secondary Majors take special education courses including the required ELL course that teaches them how to make accommodations for the special needs student while differentiating their instruction for all students. Thiel College offers an ECE/SPED certification which enables all of these pre-service teachers experience in planning, implementing and delivering student centered, engaging and differentiated lessons to all students whether it be in the general education setting or in the resource room setting. Our pre-service teachers learn a wide variety of research based inst",7.66666666666667,0.807017543859649,9.5,1363,"Thiel College",NA,"75 College Ave","Greenville","PA","16125-2181",42,2,"Susan Traverso, Ph. D.","President",7245892000,250965576,"4500732",337600,1,"www.thiel.edu","www.thiel.edu/admissions/index.htm","www.thiel.edu/financialaid/index.htm","www.thiel.edu/admissions/apply-online","www.thiel.edu/finaid","www.thiel.edu",NA,"www.thiel.edu/campus_life/campus-resources/disability-services",2,1,2,5,1,2,30,1,2,2,2,2,31,1,"A",-2,-2,-2,1,1,1,1,1,2,21,12,0,10,2,11,22,32,2,1,2,NA,-2,49660,1,566,-2,42085,"Mercer County",4203,-80.384383,41.41354,1,2,1,2,2,3,1,1,3,"R",2033,"R",1224,"R",809,"R",1509,"R",864,"R",645,"R",277,"R",177,"R",100,"R",277,"R",177,"R",100,"B",NA,"B",NA,"B",NA,"R",203,"R",73,"R",122,"R",44,"R",400,"R",520,"R",400,"R",530,"R",16,"R",23,"R",14,"R",22,"R",16,"R",23,"R",184,"R",86,"R",98,"R",1,"Z",0,"R",1,"R",3,"R",1,"R",2,"R",11,"R",7,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",158,"R",74,"R",84,"R",2,"Z",0,"R",2,"R",9,"R",4,"R",5,"Z",0,"Z",0,"Z",0
"161","Pennsylvania",2021,"2926","University of Pennsylvania","Traditional",NA,19,1,3,3,1,3,3,40,825,NA,NA,0,20,69,68,68,68,21,21,47,47,0,0,0,0,0,0,9,9,8,8,3,3,0,0,44,44,4,4,0,0,1,1,1,-6,1,1,1,1,"(1) Our program prepares teachers for positions in the School District of Philadelphia public and charter schools. All of our student teachers spend at least one term, and most of them spend an entire academic year, preparing to teach in SDP and other urban schools. Many of our graduates seek teaching positions in SDP schools. All of our courses and seminars are oriented toward urban education and providing student teachers with research-based strategies and knowledge to help urban learners succeed.

(2) As stated above, most/all student teachers spend an entire academic year in schools, most of them in SDP schools, mentored by SDP classroom teachers throughout the year. (Undergraduates spend equivalent hours over more semesters, all in urban schools.)

(3) N/A

(4) All student teachers take a course, Teaching Diverse Learners, and all courses in our program emphasize the need to adapt to the diverse needs of the children in their classrooms. The Teacher Education programs were successfully approved as",1,1,1,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"162","Pennsylvania",2021,"2926","University of Pennsylvania","Traditional",NA,19,1,3,3,1,3,3,40,825,NA,NA,0,20,69,68,68,68,21,21,47,47,0,0,0,0,0,0,9,9,8,8,3,3,0,0,44,44,4,4,0,0,1,1,1,-6,1,1,1,1,"(1) Our program prepares teachers for positions in the School District of Philadelphia public and charter schools. All of our student teachers spend at least one term, and most of them spend an entire academic year, preparing to teach in SDP and other urban schools. Many of our graduates seek teaching positions in SDP schools. All of our courses and seminars are oriented toward urban education and providing student teachers with research-based strategies and knowledge to help urban learners succeed.

(2) As stated above, most/all student teachers spend an entire academic year in schools, most of them in SDP schools, mentored by SDP classroom teachers throughout the year. (Undergraduates spend equivalent hours over more semesters, all in urban schools.)

(3) N/A

(4) All student teachers take a course, Teaching Diverse Learners, and all courses in our program emphasize the need to adapt to the diverse needs of the children in their classrooms. The Teacher Education programs were successfully approved as",1,1,1,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"163","Pennsylvania",2021,"2926","University of Pennsylvania","Alternative, IHE-based",NA,11,0,NA,NA,1,3,3,0,180,200,1,3,3,15,43,65,43,17,14,48,29,0,0,0,0,0,0,9,9,11,7,4,4,0,0,35,17,6,6,0,0,1,1,1,1,1,1,1,1,"The TFA Urban Teaching Residency Program is specifically designed to work with and meet the needs of the area schools in the School District of Philadelphia. Methods courses, Child and Adolescent Development courses and other foundational courses train teachers to develop curriculum to teach students with disabilities, limited English proficiency and low-income families.",0.961945031712474,0.73421926910299,1.31016042780749,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"164","Pennsylvania",2021,"2926","University of Pennsylvania","Alternative, IHE-based",NA,11,0,NA,NA,1,3,3,0,180,200,1,3,3,15,43,65,43,17,14,48,29,0,0,0,0,0,0,9,9,11,7,4,4,0,0,35,17,6,6,0,0,1,1,1,1,1,1,1,1,"The TFA Urban Teaching Residency Program is specifically designed to work with and meet the needs of the area schools in the School District of Philadelphia. Methods courses, Child and Adolescent Development courses and other foundational courses train teachers to develop curriculum to teach students with disabilities, limited English proficiency and low-income families.",0.961945031712474,0.73421926910299,1.31016042780749,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"165","Pennsylvania",2021,"2927","University of Pittsburgh","Traditional",NA,12,0,NA,NA,1,3,3,270,540,NA,NA,0,30,93,48,92,42,17,8,75,34,0,0,0,0,1,0,4,2,1,0,2,0,0,0,84,40,0,0,0,0,1,1,1,1,1,1,1,1,"Our program provides 9 credit hours of course work for students with special needs and a 3-credit hour course on Teaching English Language Learners. We also have for all certification areas, including special education, a rigorous academic content core that must be met for admission to the program. We also have a scaffolded practicum experience for all program areas that prepares students to engage in spring student teaching experiences. We have established a center of urban education and the director of this center presents general sessions to our students.",0,1.04308390022676,0,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"166","Pennsylvania",2021,"2927","University of Pittsburgh","Traditional",NA,12,0,NA,NA,1,3,3,270,540,NA,NA,0,30,93,48,92,42,17,8,75,34,0,0,0,0,1,0,4,2,1,0,2,0,0,0,84,40,0,0,0,0,1,1,1,1,1,1,1,1,"Our program provides 9 credit hours of course work for students with special needs and a 3-credit hour course on Teaching English Language Learners. We also have for all certification areas, including special education, a rigorous academic content core that must be met for admission to the program. We also have a scaffolded practicum experience for all program areas that prepares students to engage in spring student teaching experiences. We have established a center of urban education and the director of this center presents general sessions to our students.",0,1.04308390022676,0,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"167","Pennsylvania",2021,"2927","University of Pittsburgh","Alternative, IHE-based",NA,9,0,NA,NA,1,3,3,270,540,NA,NA,0,10,30,27,46,27,20,10,26,17,0,0,0,0,0,0,3,2,0,0,1,1,0,0,40,23,1,1,1,0,1,1,1,0,1,1,1,1,"Our program provides 9 credit hours of course work for students with special needs and a 3-credit hour course on Teaching English Language Learners. We also have for all certification areas, a rigorous academic content core that must be met for admission to the program. We also have a scaffolded practicum experience for all program areas that prepares students to engage in spring student teaching experiences",NA,0.97962962962963,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"168","Pennsylvania",2021,"2927","University of Pittsburgh","Alternative, IHE-based",NA,9,0,NA,NA,1,3,3,270,540,NA,NA,0,10,30,27,46,27,20,10,26,17,0,0,0,0,0,0,3,2,0,0,1,1,0,0,40,23,1,1,1,0,1,1,1,0,1,1,1,1,"Our program provides 9 credit hours of course work for students with special needs and a 3-credit hour course on Teaching English Language Learners. We also have for all certification areas, a rigorous academic content core that must be met for admission to the program. We also have a scaffolded practicum experience for all program areas that prepares students to engage in spring student teaching experiences",NA,0.97962962962963,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"169","Pennsylvania",2021,"2935","University of Pittsburgh - Bradford","Traditional",NA,16,1,2.8,2.8,1,2.8,2.8,150,525,NA,NA,3,3,40,28,21,8,11,4,10,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,8,0,0,0,0,1,1,1,-6,1,1,1,1,"We do not offer a special education certification. To meet Chapter 49-2 requirement, we do offer one course (3 credit hours) of English Language Learners and three courses (9 credit hours) of Special Education courses. In addition, during methods courses, students are afforded the opportunity to work with students of various backgrounds and with various disabilities.",0,1.10526315789474,0,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"170","Pennsylvania",2021,"2935","University of Pittsburgh - Bradford","Traditional",NA,16,1,2.8,2.8,1,2.8,2.8,150,525,NA,NA,3,3,40,28,21,8,11,4,10,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,8,0,0,0,0,1,1,1,-6,1,1,1,1,"We do not offer a special education certification. To meet Chapter 49-2 requirement, we do offer one course (3 credit hours) of English Language Learners and three courses (9 credit hours) of Special Education courses. In addition, during methods courses, students are afforded the opportunity to work with students of various backgrounds and with various disabilities.",0,1.10526315789474,0,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"171","Pennsylvania",2021,"2936","University of Pittsburgh - Greensburg","Traditional",NA,7,1,3,3,0,NA,NA,60,300,NA,NA,0,3,21,21,63,21,12,2,51,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,62,20,0,0,0,0,1,1,1,-6,1,1,1,1,"Students receive training according to the guidelines set forth by the Pennsylvania Department of Education. Students are also placed in local school settings to receive first hand experiences in identifying the needs of the LEA as well as instructional techniques and strategies used by teachers who will mentor them in these placements. Training for working with students with disabilities is offered through 2 courses and integrated into multiple other courses, including ELL, Social Foundations, Early Field, Strategies and Techniques of Instruction, Diversity, and the methods courses. Students are also receiving 15 field experience hours in Special Education placements in addition to several integrated placements. 
Within coursework and field placements, students receive training in working with students from low-income households and urban and rural settings.",3,0.967741935483871,3.1,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"172","Pennsylvania",2021,"2936","University of Pittsburgh - Greensburg","Traditional",NA,7,1,3,3,0,NA,NA,60,300,NA,NA,0,3,21,21,63,21,12,2,51,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,62,20,0,0,0,0,1,1,1,-6,1,1,1,1,"Students receive training according to the guidelines set forth by the Pennsylvania Department of Education. Students are also placed in local school settings to receive first hand experiences in identifying the needs of the LEA as well as instructional techniques and strategies used by teachers who will mentor them in these placements. Training for working with students with disabilities is offered through 2 courses and integrated into multiple other courses, including ELL, Social Foundations, Early Field, Strategies and Techniques of Instruction, Diversity, and the methods courses. Students are also receiving 15 field experience hours in Special Education placements in addition to several integrated placements. 
Within coursework and field placements, students receive training in working with students from low-income households and urban and rural settings.",3,0.967741935483871,3.1,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
