aun2,school,year,aun,schoolnumber,county_,district_,group,grade,subject1,subject2,subject3,numberscored1,numberscored2,numberscored3,pctadvanced1,pctadvanced2,pctadvanced3,pctproficient1,pctproficient2,pctproficient3,pctbasic1,pctbasic2,pctbasic3,pctbb1,pctbb2,pctbb3,district,engprofadv,mathprofadv,sciprofadv,survyear,ncessch,stid,seasch,fipst,leaid,schno,leanm,schnam,phone,mstree,mcity,mstate,mzip,mzip4,lstree,lcity,lstate,lzip,lzip4,type,status,union,ulocal,latcod,loncod,conum,coname,cdcode,bies,reconsty,reconstf,smempup,ismempup,sftepup,isftepup,sfle,isfle,spfemale,ispfemale,spwhite,ispwhite,spelm,ispelm,fte,gslo,gshi,povrate
1.265e+12,"MASTERY CS - CLEVELAND ELE",2016,126519644,8259,"PHILA","MASTERY CS - CLEVELA","All Students","School Total","English Language Arts","Math","Science",425,"424","138","2.4","2.8","8.7","24.5","8","29.7","47.3","23.1","16.7","25.9","66","44.9","",26.9,10.8,"38.4","2013","420086207474","126519644","8259","42","4200862","07474","MASTERY CS - CLEVELAND ELEMENTARY","MASTERY CS - CLEVELAND ELEMENTARY","2152775042","3701 N 19TH STREET","PHILADELPHIA","PA","19140","","3701 NORTH 19TH ST","PHILADELPHIA","PA","19140","","1","1","000","11","40.011","-75.1587","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","46.89","KG","08",.83896104
1.265e+12,"MASTERY CS - CLYMER ELEMEN",2016,126511748,8208,"PHILA","MASTERY CS - CLYMER","All Students","School Total","English Language Arts","Math","Science",256,"254","69","3.1",".8","13","27.3","8.7","33.3","50","25.6","17.4","19.5","65","36.2","",30.4,9.5,"46.3","2013","420084007400","126511748","8208","42","4200840","07400","MASTERY CS-CLYMER ELEMENTARY","MASTERY CS-CLYMER ELEMENTARY","2152278610","1201 W RUSH STREET","PHILADELPHIA","PA","19133","","1201 WEST RUSH ST","PHILADELPHIA","PA","19133","","1","1","000","11","39.9956","-75.1504","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.5","KG","08",.80892857
1.265e+12,"MASTERY CS - CLYMER E",2015,126511748,8208,"","MASTERY CS - CLYMER","All Students","School Total","English Language Arts","Math","Science",266,"266","77","1.9",".8","6.5","26.7","5.6","27.3","42.5","24.8","20.8","28.9","68.8","45.5","MASTERY CS - CLYMER E",28.6,6.4,"33.8","2013","420084007400","126511748","8208","42","4200840","07400","MASTERY CS-CLYMER ELEMENTARY","MASTERY CS-CLYMER ELEMENTARY","2152278610","1201 W RUSH STREET","PHILADELPHIA","PA","19133","","1201 WEST RUSH ST","PHILADELPHIA","PA","19133","","1","1","000","11","39.9956","-75.1504","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.5","KG","08",.80892857
1.265e+12,"MASTERY CS - GRATZ CAMPUS",2016,126513734,8207,"PHILA","MASTERY CS - GRATZ C","All Students","School Total","English Language Arts","Math","Science",279,"284","101","2.2","0","1","23.7","1.4","12.9","56.3","13.7","15.8","17.9","84.9","70.3","",25.9,1.4,"13.9","2013","420085107414","126513734","8207","42","4200851","07414","MASTERY CS-GRATZ CAMPUS","MASTERY CS-GRATZ CAMPUS","2152274408","1798 WEST HUNTING PARK AVENUE","PHIALDELPHIA","PA","19140","","1798 WEST HUNTING PARK AVE","PHIALDELPHIA","PA","19140","","1","1","000","11","40.0146","-75.1565","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","82.85","07","12",.73782772
1.265e+12,"MASTERY CS - GRATZ CA",2015,126513734,8207,"","MASTERY CS - GRATZ C","All Students","School Total","English Language Arts","Math","Science",189,"183","74","3.2","0","0","20.6",".5","14.9","52.4","23","23","23.8","76.5","62.2","MASTERY CS - GRATZ CA",23.8,.5,"14.9","2013","420085107414","126513734","8207","42","4200851","07414","MASTERY CS-GRATZ CAMPUS","MASTERY CS-GRATZ CAMPUS","2152274408","1798 WEST HUNTING PARK AVENUE","PHIALDELPHIA","PA","19140","","1798 WEST HUNTING PARK AVE","PHIALDELPHIA","PA","19140","","1","1","000","11","40.0146","-75.1565","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","82.85","07","12",.73782772
1.265e+12,"MASTERY CS - HARDY WILLIAM",2016,126513290,7588,"PHILA","MASTERY CS - HARDY W","All Students","School Total","English Language Arts","Math","Science",515,"523","144","3.9","1.9","4.2","33.2","10.7","30.6","44.7","28.7","27.8","18.3","58.7","37.5","",37.1,12.6,"34.8","2013","420006200504","126513290","7588","42","4200062","00504","HARDY WILLIAMS ACADEMY CS","HARDY WILLIAMS ACADEMY CS","2157242343","1712 S 56TH ST","PHILADELPHIA","PA","19143","","1712 SOUTH 56TH ST","PHILADELPHIA","PA","19143","","1","1","000","11","39.9372","-75.2253","42101","PHILADELPHIA COUNTY","4202","2","2011","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","62.27","KG","12",.75023923
1.265e+12,"MASTERY CS - LENFEST CAMPU",2016,126510002,7678,"PHILA","MASTERY CS - LENFEST","All Students","School Total","English Language Arts","Math","Science",199,"205","106","2","0","1.9","33.2","2.4","26.4","46.7","22.4","9.4","18.1","75.1","62.3","",35.2,2.4,"28.3","2013","420008400578","126510002","7678","42","4200084","00578","MASTERY CHARTER HIGH SCHOOL","MASTERY CHARTER HIGH SCHOOL","2159221902","35 S 4TH STREET","PHILADELPHIA","PA","19106","","35 SOUTH 4TH ST","PHILADELPHIA","PA","19106","","1","1","000","11","39.9496","-75.1472","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","32.53","07","12",.57397504
1.265e+12,"MASTERY CS - LENFEST",2015,126510002,7678,"","MASTERY CS - LENFEST","All Students","School Total","English Language Arts","Math","Science",204,"204","99","4.9",".5","5.1","25","3.4","16.2","47.5","27.5","10.1","22.5","68.6","68.7","MASTERY CS - LENFEST",29.9,3.9,"21.3","2013","420008400578","126510002","7678","42","4200084","00578","MASTERY CHARTER HIGH SCHOOL","MASTERY CHARTER HIGH SCHOOL","2159221902","35 S 4TH STREET","PHILADELPHIA","PA","19106","","35 SOUTH 4TH ST","PHILADELPHIA","PA","19106","","1","1","000","11","39.9496","-75.1472","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","32.53","07","12",.57397504
1.265e+12,"MASTERY CS - PASTORIU",2015,126518795,8288,"","MASTERY CS - PASTORI","All Students","School Total","English Language Arts","Math","Science",319,"320","104","3.8",".3","7.7","24.8","5.6","27.9","44.8","25","23.1","26.6","69.1","41.3","MASTERY CS - PASTORIU",28.6,5.9,"35.6","2013","420087407515","126518795","8288","42","4200874","07515","MASTERY CS - FRANCIS D. PASTORIUS ELEMENTARY","MASTERY CS - FRANCIS D. PASTORIUS ELEMEN","2158172363","5650 SPRAGUE STREET","PHILADELPHIA","PA","19138","","5650 SPRAGUE ST","PHILADELPHIA","PA","19138","","1","3","000","11","40.0481","-75.1609","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","32.16","KG","08",.90636704
1.265e+12,"MASTERY CS - PASTORIUS EL",2016,126518795,8288,"PHILA","MASTERY CS - PASTORI","All Students","School Total","English Language Arts","Math","Science",320,"322","93","2.2",".6","7.5","24.7","7.1","30.1","46.9","22","33.3","26.3","70.2","29","",26.9,7.7,"37.6","2013","420087407515","126518795","8288","42","4200874","07515","MASTERY CS - FRANCIS D. PASTORIUS ELEMENTARY","MASTERY CS - FRANCIS D. PASTORIUS ELEMEN","2158172363","5650 SPRAGUE STREET","PHILADELPHIA","PA","19138","","5650 SPRAGUE ST","PHILADELPHIA","PA","19138","","1","3","000","11","40.0481","-75.1609","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","32.16","KG","08",.90636704
1.515e+12,"MASTERY CS - PICKETT CAMPU",2016,151514721,7961,"PHILA","MASTERY CS - PICKETT","All Students","School Total","English Language Arts","Math","Science",381,"383","136","1.3","0","1.5","24.7","3.4","11","58.3","18.3","20.6","15.7","78.3","66.9","",26,3.4,"12.5","2013","420076106025","151514721","7961","42","4200761","06025","MASTERY CS-PICKETT CAMPUS","MASTERY CS-PICKETT CAMPUS","2158669000","5700 WAYNE AVENUE","PHILADELPHIA","PA","19144","","5700 WAYNE AVE","PHILADELPHIA","PA","19144","","1","1","000","11","40.0319","-75.1809","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","52.24","06","12",.79277108
1.515e+12,"MASTERY CS - PICKETT",2015,151514721,7961,"","MASTERY CS - PICKETT","All Students","School Total","English Language Arts","Math","Science",347,"341","118","2.6",".6","1.7","27.4","5.6","14.4","49","30.5","27.1","21","63.3","56.8","MASTERY CS - PICKETT",30,6.2,"16.1","2013","420076106025","151514721","7961","42","4200761","06025","MASTERY CS-PICKETT CAMPUS","MASTERY CS-PICKETT CAMPUS","2158669000","5700 WAYNE AVENUE","PHILADELPHIA","PA","19144","","5700 WAYNE AVE","PHILADELPHIA","PA","19144","","1","1","000","11","40.0319","-75.1809","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","52.24","06","12",.79277108
1.265e+12,"MASTERY CS - SHOEMAKER CAM",2016,126510022,7909,"PHILA","MASTERY CS - SHOEMAK","All Students","School Total","English Language Arts","Math","Science",221,"222","123","7.7","2.3","8.1","32.6","4.5","14.6","43.9","21.6","22.8","15.8","71.6","54.5","",40.3,6.8,"22.7","2013","420014500944","126510022","7909","42","4200145","00944","MASTERY CS-SHOEMAKER CAMPUS","MASTERY CS -SHOEMAKER CAMPUS","2672967111","5301 MEDIA ST.","PHILADELPHIA","PA","19131","","5301 MEDIA ST","PHILADELPHIA","PA","19131","","1","1","000","11","39.9761","-75.2286","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","51.72","07","12",.68843537
1.265e+12,"MASTERY CS - SHOEMAKE",2015,126510022,7909,"","MASTERY CS - SHOEMAK","All Students","School Total","English Language Arts","Math","Science",241,"240","119","4.6","1.3","7.6","34","9.2","26.9","40.2","24.2","22.7","21.2","65.4","42.9","MASTERY CS - SHOEMAKE",38.6,10.5,"34.5","2013","420014500944","126510022","7909","42","4200145","00944","MASTERY CS-SHOEMAKER CAMPUS","MASTERY CS -SHOEMAKER CAMPUS","2672967111","5301 MEDIA ST.","PHILADELPHIA","PA","19131","","5301 MEDIA ST","PHILADELPHIA","PA","19131","","1","1","000","11","39.9761","-75.2286","42101","PHILADELPHIA COUNTY","4202","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","51.72","07","12",.68843537
1.265e+12,"MASTERY CS - THOMAS CAMPUS",2016,126510023,7910,"PHILA","MASTERY CS - THOMAS","All Students","School Total","English Language Arts","Math","Science",548,"552","180","14.4","4.5","23.3","35","13.4","38.3","37","32.4","11.7","13.5","49.6","26.7","",49.4,17.9,"61.6","2013","420014400925","126510023","7910","42","4200144","00925","MASTERY CS-THOMAS CAMPUS","MASTERY CS - THOMAS CAMPUS","2672360036","927 JOHNSTON ST","PHILADELPHIA","PA","19148","","927 JOHNSTON ST","PHILADELPHIA","PA","19148","","1","1","000","11","39.9147","-75.1636","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","71.38","KG","12",.61175423
1.265e+12,"MASTERY CS - THOMAS C",2015,126510023,7910,"","MASTERY CS - THOMAS","All Students","School Total","English Language Arts","Math","Science",543,"544","215","9.4","4.8","15.8","36.8","10.5","39.1","36.8","35.5","19.1","16.9","49.3","26","MASTERY CS - THOMAS C",46.2,15.3,"54.9","2013","420014400925","126510023","7910","42","4200144","00925","MASTERY CS-THOMAS CAMPUS","MASTERY CS - THOMAS CAMPUS","2672360036","927 JOHNSTON ST","PHILADELPHIA","PA","19148","","927 JOHNSTON ST","PHILADELPHIA","PA","19148","","1","1","000","11","39.9147","-75.1636","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","71.38","KG","12",.61175423
1.265e+12,"MATH CIVICS & SCIENCES CS",2016,126513230,7582,"PHILA","MATH CIVICS & SCIENC","All Students","School Total","English Language Arts","Math","Science",486,"489","150","2.3","1.8","14.7","24.1","10.2","32","50.4","30.5","24","23.3","57.5","29.3","",26.4,12,"46.7","2013","420005600496","126513230","7582","42","4200056","00496","MATH CIVICS AND SCIENCES CS","MATH CIVICS AND SCIENCES CS","2159234880","447 N BROAD ST","PHILADELPHIA","PA","19123","3610","447 NORTH BROAD ST","PHILADELPHIA","PA","19123","3610","1","1","000","11","39.9612","-75.1612","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","62","01","12",.81198347
1.265e+12,"MATH CIVICS & SCIENCE",2015,126513230,7582,"","MATH CIVICS & SCIENC","All Students","School Total","English Language Arts","Math","Science",488,"490","159",".8",".6","13.2","25.8","8.4","33.3","44.1","31.6","20.1","29.3","59.4","33.3","MATH CIVICS & SCIENCE",26.6,9,"46.5","2013","420005600496","126513230","7582","42","4200056","00496","MATH CIVICS AND SCIENCES CS","MATH CIVICS AND SCIENCES CS","2159234880","447 N BROAD ST","PHILADELPHIA","PA","19123","3610","447 NORTH BROAD ST","PHILADELPHIA","PA","19123","3610","1","1","000","11","39.9612","-75.1612","42101","PHILADELPHIA COUNTY","4201","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","62","01","12",.81198347
1.016e+12,"CLAYSVILLE EL SCH",2016,101633903,4248,"WASHI","MCGUFFEY SD","All Students","School Total","English Language Arts","Math","Science",264,"265","80","12.9","17","41.3","51.1","31.3","45","27.7","26.4","11.3","8.3","25.3","2.5","",64,48.3,"86.3","2013","421488004248","101633903","4248","42","4214880","04248","MCGUFFEY SD","CLAYSVILLE EL SCH","7246637772","119 MAIN ST","CLAYSVILLE","PA","15323","0421","119 MAIN ST","CLAYSVILLE","PA","15323","0421","1","1","000","42","40.1162","-80.417","42125","WASHINGTON COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","40.57","KG","05",.45189003
1.016e+12,"MCGUFFEY MS",2016,101633903,6976,"WASHI","MCGUFFEY SD","All Students","School Total","English Language Arts","Math","Science",350,"349","107","17.7","10.6","25.2","45.4","23.5","43.9","31.7","34.4","15.9","5.1","31.5","15","",63.1,34.1,"69.1","2013","421488006976","101633903","6976","42","4214880","06976","MCGUFFEY SD","MCGUFFEY MS","7249483323","86 MCGUFFEY DRIVE","CLAYSVILLE","PA","15323","2304","86 MCGUFFEY DR","CLAYSVILLE","PA","15323","2304","1","1","000","41","40.1413","-80.364","42125","WASHINGTON COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.62","06","08",.40533333
1.016e+12,"JOE WALKER EL SCH",2016,101633903,4244,"WASHI","MCGUFFEY SD","All Students","School Total","English Language Arts","Math","Science",117,"117","37","16.2","21.4","48.6","53.8","24.8","37.8","20.5","29.1","8.1","9.4","24.8","5.4","",70,46.2,"86.4","2013","421488004244","101633903","4244","42","4214880","04244","MCGUFFEY SD","JOE WALKER EL SCH","7242223061","2510 PARK AVE","WASHINGTON","PA","15301","9293","2510 PARK AVE","WASHINGTON","PA","15301","9293","1","1","000","41","40.1204","-80.2888","42125","WASHINGTON COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","13.98","KG","04",.37878788
1.016e+12,"CLAYSVILLE EL SCH",2015,101633903,4248,"","MCGUFFEY SD","All Students","School Total","English Language Arts","Math","Science",239,"239","83","11.7","10.5","56.6","43.5","26.4","33.7","31.8","36.4","6","13","26.8","3.6","MCGUFFEY SD",55.2,36.9,"90.3","2013","421488004248","101633903","4248","42","4214880","04248","MCGUFFEY SD","CLAYSVILLE EL SCH","7246637772","119 MAIN ST","CLAYSVILLE","PA","15323","0421","119 MAIN ST","CLAYSVILLE","PA","15323","0421","1","1","000","42","40.1162","-80.417","42125","WASHINGTON COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","40.57","KG","05",.45189003
1.016e+12,"MCGUFFEY MS",2015,101633903,6976,"","MCGUFFEY SD","All Students","School Total","English Language Arts","Math","Science",362,"361","123","16","10","26","50","24.4","33.3","28.7","38.2","22.8","5.2","27.4","17.9","MCGUFFEY SD",66,34.4,"59.3","2013","421488006976","101633903","6976","42","4214880","06976","MCGUFFEY SD","MCGUFFEY MS","7249483323","86 MCGUFFEY DRIVE","CLAYSVILLE","PA","15323","2304","86 MCGUFFEY DR","CLAYSVILLE","PA","15323","2304","1","1","000","41","40.1413","-80.364","42125","WASHINGTON COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.62","06","08",.40533333
1.016e+12,"JOE WALKER EL SCH",2015,101633903,4244,"","MCGUFFEY SD","All Students","School Total","English Language Arts","Math","Science",112,"112","43","19.6","20.5","60.5","48.2","25","34.9","26.8","33.9","4.7","5.4","20.5","0","MCGUFFEY SD",67.8,45.5,"95.4","2013","421488004244","101633903","4244","42","4214880","04244","MCGUFFEY SD","JOE WALKER EL SCH","7242223061","2510 PARK AVE","WASHINGTON","PA","15301","9293","2510 PARK AVE","WASHINGTON","PA","15301","9293","1","1","000","41","40.1204","-80.2888","42125","WASHINGTON COUNTY","4218","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","13.98","KG","04",.37878788
1.030e+12,"FOUNDERS HALL SCH",2016,103026002,7673,"ALLEG","MCKEESPORT AREA SD","All Students","School Total","English Language Arts","Math","Science",683,"678","219","3.7","2.9","6.4","23.9","10.5","17.4","48.9","19.9","24.7","23.6","66.7","51.6","",27.6,13.4,"23.8","2013","421494000565","103026002","7673","42","4214940","00565","MCKEESPORT AREA SD","FOUNDERS HALL MIDDLE SCH","4126643690","3600 O'NEIL BOULEVARD","MC KEESPORT","PA","15132","","3600 O'NEIL BLVD","MC KEESPORT","PA","15132","","1","1","000","21","40.3463","-79.8333","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","65.73","06","08",.71719745
1.030e+12,"TWIN RIVERS INTRMD SCH",2016,103026002,8271,"ALLEG","MCKEESPORT AREA SD","All Students","School Total","English Language Arts","Math","Science",386,"385","126","4.4","6.8","26.2","26.4","20.8","45.2","40.9","27.8","16.7","28.2","44.7","11.9","",30.8,27.6,"71.4","2013","421494007489","103026002","8271","42","4214940","07489","MCKEESPORT AREA SD","TWIN RIVERS INTRMD SCH","4126643770","1602 CORNELL STREET","MC KEESPORT","PA","15132","","1602 CORNELL ST","MC KEESPORT","PA","15132","","1","3","000","21","40.3448","-79.8581","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","27.75","03","05",.83221477
1.030e+12,"TWIN RIVERS INTRMD SC",2015,103026002,8271,"","MCKEESPORT AREA SD","All Students","School Total","English Language Arts","Math","Science",388,"390","123","2.6","3.1","12.2","27.6","19","33.3","38.1","30.5","34.1","31.7","47.4","20.3","MCKEESPORT AREA SD",30.2,22.1,"45.5","2013","421494007489","103026002","8271","42","4214940","07489","MCKEESPORT AREA SD","TWIN RIVERS INTRMD SCH","4126643770","1602 CORNELL STREET","MC KEESPORT","PA","15132","","1602 CORNELL ST","MC KEESPORT","PA","15132","","1","3","000","21","40.3448","-79.8581","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","27.75","03","05",.83221477
1.030e+12,"FOUNDERS HALL SCH",2015,103026002,7673,"","MCKEESPORT AREA SD","All Students","School Total","English Language Arts","Math","Science",689,"682","232","5.4","3.4","10.8","28.7","13.8","21.1","45.3","28.9","25.9","20.6","54","42.2","MCKEESPORT AREA SD",34.1,17.2,"31.9","2013","421494000565","103026002","7673","42","4214940","00565","MCKEESPORT AREA SD","FOUNDERS HALL MIDDLE SCH","4126643690","3600 O'NEIL BOULEVARD","MC KEESPORT","PA","15132","","3600 O'NEIL BLVD","MC KEESPORT","PA","15132","","1","1","000","21","40.3463","-79.8333","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","65.73","06","08",.71719745
1.030e+11,"MCCLURE MS",2015,103026002,499,"","MCKEESPORT AREA SD","All Students","School Total","English Language Arts","Math","Science",312,"311","113","7.7","11.3","20.4","34.6","22.5","42.5","31.4","28.9","15.9","26.3","37.3","21.2","MCKEESPORT AREA SD",42.3,33.8,"62.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
